# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling5000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '5000.ka' -seed 318489490
# "uuid" : "280806410"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,142,0,0,0,0,0,0,38,5,1,32,4,45,1,5,15,0,38.,0,38,12,50,0,0,0,13,0,3,19,0,35,15,10,5,12,9,5,0,28,1,30,4,0,0,142,36,135,4,2,1,0,0,138,4,0,0,0,0,138,4,0,0,0,0
97.,141,1,0,0,0,0,0,38,5,1,32,3,46,1,5,15,0,38.,0,38,12,50,0,0,0,12,0,0,19,0,36,14,11,5,12,9,3,0,29,1,30,4,0,0,142,36,134,5,2,1,0,0,138,3,1,0,0,0,138,4,0,0,0,0
98.,142,0,0,0,0,0,0,38,5,1,32,3,46,0,6,15,0,38.,0,38,12,50,0,0,0,12,0,3,15,0,36,13,13,4,7,11,3,0,28,0,30,3,0,0,142,36,133,6,2,1,0,0,137,4,1,0,0,0,138,4,0,0,0,0
99.,142,0,0,0,0,0,0,38,5,1,32,2,47,0,6,15,0,38.,0,38,12,50,0,0,0,11,0,1,15,0,33,17,11,6,13,11,5,0,26,1,30,4,0,0,142,36,133,6,2,1,0,0,137,4,1,0,0,0,139,3,0,0,0,0
100.,142,0,0,0,0,0,0,38,4,2,32,2,47,2,4,15,0,38.,0,38,12,50,0,0,0,10,0,2,15,0,33,16,11,5,13,9,5,0,26,0,30,6,0,0,142,36,133,6,2,1,0,0,137,4,1,0,0,0,139,3,0,0,0,0
101.,141,1,0,0,0,0,0,38,5,2,31,4,45,5,11,15,0,38.,0,38,12,50,59,309,13,5,30,0,12,0,34,14,17,5,16,14,4,0,26,10,30,22,60,0,142,36,133,6,2,1,0,0,137,4,1,0,0,0,139,3,0,0,0,0
102.,142,0,0,0,0,1,0,37,7,2,29,8,41,21,14,15,0,38.5,0,38,12,50,60,323,15,3,8,2,17,0,36,12,15,3,12,13,3,0,27,4,30,25,25,0,142,36,133,5,3,1,0,0,137,4,1,0,0,0,138,4,0,0,0,0
103.,140,2,0,0,0,1,0,37,6,4,28,15,34,28,14,15,0,38.5,0,38,12,50,60,326,17,0,4,3,20,0,32,13,10,4,20,10,3,0,27,7,30,38,13,0,142,36,133,5,3,1,0,0,137,4,1,0,0,0,138,4,0,0,0,0
104.,142,0,0,0,0,1,0,37,13,5,20,23,26,36,15,15,0,38.5,0,38,12,50,59,328,18,0,5,2,14,0,31,17,13,5,10,13,4,0,30,2,30,34,18,0,142,36,133,6,2,1,0,0,137,5,0,0,0,0,138,4,0,0,0,0
105.,142,0,0,0,0,1,0,37,9,10,19,27,22,35,15,15,0,38.5,0,38,12,50,58,330,17,0,2,4,20,0,29,19,9,5,8,5,4,0,27,6,30,35,4,0,142,36,133,5,4,0,0,0,138,4,0,0,0,0,137,5,0,0,0,0
106.,142,0,0,0,0,1,0,37,13,13,12,26,23,36,14,15,0,38.5,0,38,12,50,56,330,17,0,3,2,15,0,34,17,14,7,13,12,6,0,26,3,30,39,8,0,142,36,133,4,5,0,0,0,138,4,0,0,0,0,137,5,0,0,0,0
107.,142,0,0,0,0,1,0,37,11,14,13,27,22,39,15,15,0,38.5,0,38,12,50,57,331,17,0,1,4,17,0,34,15,12,5,14,11,4,0,27,5,30,38,7,0,142,36,133,3,6,0,0,0,138,4,0,0,0,0,137,5,0,0,0,0
108.,141,1,0,0,0,1,0,37,8,17,13,28,21,29,14,15,0,38.5,0,38,12,50,57,332,17,0,0,2,14,0,34,16,16,6,17,14,5,0,33,0,30,46,4,0,142,36,134,2,6,0,0,0,137,5,0,0,0,0,138,4,0,0,0,0
109.,142,0,0,0,0,1,0,37,9,19,10,29,20,38,14,15,0,38.5,0,38,12,50,59,334,18,0,1,2,17,0,40,14,13,7,11,9,6,0,27,6,30,41,1,0,142,36,134,2,6,0,0,0,136,6,0,0,0,0,138,4,0,0,0,0
110.,142,0,0,0,0,3,0,35,7,21,10,32,17,38,14,15,0,39.5,0,38,12,50,58,336,19,0,4,1,14,0,40,13,17,3,8,15,3,0,23,2,30,40,5,0,142,36,134,1,7,0,0,0,136,6,0,0,0,0,137,5,0,0,0,0
111.,141,1,0,0,0,4,0,34,6,23,9,27,22,35,14,15,0,40.,0,38,12,50,57,338,19,0,1,1,17,0,40,15,11,7,16,11,7,0,22,2,30,39,3,0,142,36,132,3,7,0,0,0,136,6,0,0,0,0,137,5,0,0,0,0
112.,140,2,0,0,0,6,0,32,4,26,8,25,24,34,15,15,0,41.,0,38,12,50,57,341,19,0,2,2,16,0,33,17,19,3,5,13,2,0,25,3,30,37,3,0,142,36,132,4,6,0,0,0,136,6,0,0,0,0,137,5,0,0,0,0
113.,141,1,0,0,0,8,0,30,4,27,7,28,21,34,15,15,0,42.,0,38,12,50,55,343,19,0,0,5,20,1,32,16,7,9,11,6,8,0,30,4,30,33,3,0,142,36,131,5,6,0,0,0,135,6,1,0,0,0,138,4,0,0,0,0
114.,142,0,0,0,0,11,0,27,3,29,6,26,23,27,14,15,0,43.5,0,38,12,50,54,346,20,0,3,2,11,0,38,12,16,6,7,12,3,0,24,3,30,41,6,0,142,36,131,5,6,0,0,0,135,6,1,0,0,0,138,4,0,0,0,0
115.,141,1,0,0,0,12,1,25,1,31,6,27,22,32,15,15,0,45.,0,38,12,50,53,347,20,0,1,1,18,0,37,14,15,2,8,14,2,0,27,4,30,24,7,0,142,36,131,5,6,0,0,0,134,7,1,0,0,0,138,4,0,0,0,0
116.,142,0,0,0,0,11,2,25,2,31,5,27,22,33,14,15,0,45.5,0,38,12,50,54,347,20,0,0,4,14,0,35,11,10,7,18,8,5,0,32,4,30,24,1,0,142,36,132,4,6,0,0,0,136,5,1,0,0,0,138,4,0,0,0,0
117.,141,1,0,0,0,10,3,25,2,31,5,27,22,29,15,15,0,46.,0,38,12,50,56,348,20,0,1,1,12,0,36,14,11,5,13,10,5,0,29,3,30,35,2,0,142,36,132,4,6,0,0,0,136,5,1,0,0,0,136,6,0,0,0,0
118.,141,1,0,0,0,10,4,24,1,31,6,26,23,30,13,15,0,47.,0,38,12,50,57,352,21,0,2,3,16,0,43,12,16,4,11,13,2,0,28,1,30,28,3,0,142,36,132,4,6,0,0,0,137,4,1,0,0,0,137,5,0,0,0,0
119.,141,1,0,0,0,10,4,24,3,31,4,27,22,28,14,15,0,47.,0,38,12,50,59,353,21,0,1,0,16,0,43,12,15,5,16,14,4,0,28,3,30,38,2,0,142,36,130,6,5,1,0,0,137,4,1,0,0,0,137,5,0,0,0,0
120.,142,0,0,0,0,9,5,24,2,32,4,25,24,26,14,15,0,47.5,0,38,12,50,57,356,22,0,4,3,9,0,40,11,19,6,8,15,5,0,31,4,30,27,5,0,142,36,130,6,5,1,0,0,137,4,1,0,0,0,137,5,0,0,0,0
121.,142,0,0,0,0,9,5,24,2,33,3,25,24,30,15,15,0,47.5,0,38,12,50,58,357,22,0,3,2,12,0,40,12,19,2,7,17,2,0,33,2,30,30,4,0,142,36,130,6,5,1,0,0,138,3,1,0,0,0,135,7,0,0,0,0
122.,142,0,0,0,0,10,5,23,2,34,2,25,24,31,14,15,0,48.,0,38,12,50,51,359,22,0,0,1,19,0,36,14,11,4,12,9,3,0,28,1,30,21,4,0,142,36,130,6,5,1,0,0,137,4,1,0,0,0,135,7,0,0,0,0
123.,141,1,0,0,0,10,6,22,2,34,2,26,23,28,15,15,0,49.,0,38,12,50,53,362,22,0,2,2,14,0,34,14,14,7,18,12,7,0,23,4,30,24,4,0,142,36,130,6,5,1,0,0,137,4,1,0,0,0,135,7,0,0,0,0
124.,142,0,0,0,0,10,7,21,2,35,1,27,22,28,14,15,0,50.,0,38,12,50,54,362,22,0,1,4,17,0,40,12,14,5,15,13,5,0,26,7,30,31,1,0,142,36,131,5,5,1,0,0,137,4,1,0,0,0,135,7,0,0,0,0
125.,142,0,0,0,0,10,7,21,2,35,1,25,24,30,15,15,0,50.,0,38,12,50,56,363,22,0,1,0,13,0,39,16,15,6,5,12,5,0,30,3,30,23,1,0,142,36,132,4,5,1,0,0,138,3,1,0,0,0,135,7,0,0,0,0
126.,140,2,0,0,0,10,8,20,2,35,1,27,22,29,15,15,0,51.,0,38,12,50,55,363,22,0,1,1,14,0,39,15,19,3,16,16,2,0,30,4,30,28,3,0,142,36,133,3,5,1,0,0,138,3,1,0,0,0,135,7,0,0,0,0
127.,142,0,0,0,0,10,9,19,1,35,2,29,20,30,15,15,0,52.,0,38,12,50,58,363,22,0,3,3,15,0,35,17,15,7,14,15,6,0,24,3,30,20,3,0,142,36,133,3,5,1,0,0,138,3,1,0,0,0,135,7,0,0,0,0
128.,141,1,0,0,0,11,9,18,0,36,2,30,19,34,14,15,0,52.5,0,38,12,50,56,365,22,0,2,3,17,1,36,17,13,6,11,13,5,0,26,4,30,21,8,0,142,36,133,5,3,1,0,0,138,3,1,0,0,0,134,8,0,0,0,0
129.,139,3,0,0,0,11,9,18,0,36,2,33,16,26,15,15,0,52.5,0,38,12,50,56,368,22,0,1,2,17,1,37,16,13,6,12,12,6,0,25,2,30,16,2,0,142,36,133,5,3,1,0,0,138,3,1,0,0,0,137,5,0,0,0,0
130.,142,0,0,0,0,11,9,18,0,37,1,29,20,26,14,15,0,52.5,0,38,12,50,55,369,22,0,1,2,18,0,35,16,9,7,14,9,5,0,29,3,30,22,6,0,142,36,133,5,3,1,0,0,139,2,1,0,0,0,136,6,0,0,0,0
131.,142,0,0,0,0,11,9,18,1,37,0,26,23,20,15,15,0,52.5,0,38,12,50,56,372,23,1,1,3,16,0,31,20,12,6,17,12,5,0,24,3,30,21,3,0,142,36,134,4,3,1,0,0,139,2,1,0,0,0,135,7,0,0,0,0
132.,141,1,0,0,0,12,10,16,1,37,0,28,21,25,15,15,0,54.,0,38,12,50,50,375,24,0,0,2,16,0,34,18,10,8,18,10,8,0,22,4,30,21,3,0,142,36,135,3,3,1,0,0,139,2,1,0,0,0,134,8,0,0,0,0
133.,142,0,0,0,0,12,10,16,1,37,0,27,22,23,15,15,0,54.,0,38,12,50,52,375,24,0,1,1,15,0,35,18,14,5,15,10,5,0,30,4,30,31,3,0,142,36,135,3,3,1,0,0,138,3,1,0,0,0,134,8,0,0,0,0
134.,141,2,0,0,0,12,11,15,1,37,0,27,22,22,15,15,0,55.,0,38,12,50,50,375,24,0,2,7,19,0,35,12,8,5,10,7,4,0,21,2,30,23,4,0,143,36,136,3,3,1,0,0,139,3,1,0,0,0,135,8,0,0,0,0
135.,142,1,0,0,0,11,12,15,0,37,1,28,21,30,13,15,0,55.5,0,38,12,50,55,377,24,0,0,3,16,0,35,14,14,5,18,13,4,0,26,2,30,26,1,0,143,36,136,4,2,1,0,0,139,3,1,0,0,0,134,9,0,0,0,0
136.,142,1,0,0,0,11,12,15,0,37,1,30,19,27,15,15,0,55.5,0,38,12,50,52,377,24,0,0,1,18,0,35,14,15,1,14,14,1,0,30,4,30,17,0,0,143,36,136,4,2,1,0,0,139,3,1,0,0,0,135,8,0,0,0,0
137.,140,3,0,0,0,10,13,15,1,37,0,30,19,23,14,15,0,56.,0,38,12,50,53,377,24,2,0,3,16,0,38,14,15,4,15,13,4,0,28,3,30,23,0,0,143,36,136,4,2,1,0,0,138,5,0,0,0,0,135,8,0,0,0,0
138.,141,2,0,0,0,9,14,15,1,37,0,33,16,28,15,15,0,56.5,0,38,12,50,53,377,24,0,0,1,15,1,40,14,17,6,12,16,5,0,25,3,30,14,2,0,143,36,136,4,2,1,0,0,139,4,0,0,0,0,136,7,0,0,0,0
139.,142,1,0,0,0,8,15,15,1,37,0,32,17,24,14,15,0,57.,0,38,12,50,54,377,24,0,2,1,13,1,39,14,12,8,13,10,5,0,29,3,30,28,3,0,143,36,135,5,2,1,0,0,139,4,0,0,0,0,137,6,0,0,0,0
140.,142,1,0,0,0,8,15,15,1,37,0,28,21,20,15,15,0,57.,0,38,12,50,55,377,24,1,0,0,16,1,42,13,16,3,11,16,2,0,29,7,30,22,0,0,143,36,135,6,1,1,0,0,139,4,0,0,0,0,137,6,0,0,0,0
141.,142,1,0,0,0,8,16,14,1,37,0,34,15,28,14,15,0,58.,0,38,12,50,54,377,24,0,0,5,14,0,36,15,15,7,12,14,6,0,30,6,30,17,1,0,143,36,135,6,1,1,0,0,139,4,0,0,0,0,137,6,0,0,0,0
142.,141,2,0,0,0,8,16,14,1,37,0,34,15,22,15,15,0,58.,0,38,12,50,56,378,24,0,0,0,12,0,43,14,16,8,13,15,7,0,21,2,30,18,2,0,143,36,135,6,1,1,0,0,139,4,0,0,0,0,138,5,0,0,0,0
143.,143,0,0,0,0,8,16,14,0,37,1,34,15,25,15,15,0,58.,0,38,12,50,54,378,24,0,0,2,10,0,43,13,14,9,9,13,7,0,27,0,30,14,2,0,143,36,137,4,1,1,0,0,140,3,0,0,0,0,138,5,0,0,0,0
144.,140,3,0,0,0,7,17,14,0,37,1,34,15,24,15,15,0,58.5,0,38,12,50,55,380,24,0,3,3,15,0,39,14,13,7,17,11,6,0,28,3,30,19,4,0,143,36,136,5,1,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
145.,142,1,0,0,0,7,17,13,0,36,1,33,16,25,15,15,0,57.5,1,37,12,49,54,383,26,0,0,3,11,0,42,10,18,5,15,14,4,0,25,4,30,12,3,0,143,36,137,4,1,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
146.,143,0,0,0,0,6,18,13,0,36,1,31,18,23,15,15,0,58.,1,37,12,49,54,384,27,0,2,3,15,0,40,10,10,6,15,10,4,0,23,0,30,17,3,0,143,36,137,4,1,1,0,0,140,3,0,0,0,0,136,7,0,0,0,0
147.,143,0,0,0,0,7,18,13,0,37,1,27,22,24,13,15,0,59.5,0,38,12,50,51,384,27,0,1,2,12,0,40,13,15,8,16,14,6,0,29,3,30,18,1,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,136,6,1,0,0,0
148.,142,1,0,0,0,8,18,12,0,37,1,28,21,24,13,15,0,60.,0,38,12,50,58,384,27,0,2,2,11,0,42,11,19,5,15,19,5,0,24,3,30,15,2,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,136,7,0,0,0,0
149.,142,1,0,0,0,8,18,12,0,37,1,28,21,23,14,15,0,60.,0,38,12,50,54,385,28,0,1,0,13,0,42,12,18,1,9,16,1,0,33,2,30,16,3,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,136,7,0,0,0,0
150.,143,0,0,0,0,7,19,12,0,37,1,26,23,21,15,15,0,60.5,0,38,12,50,53,385,28,0,0,3,11,0,37,14,15,9,12,11,8,0,30,3,30,16,2,0,143,36,137,5,0,0,1,0,140,3,0,0,0,0,135,8,0,0,0,0
151.,141,2,0,0,0,7,19,12,0,37,1,29,20,20,14,15,0,60.5,0,38,12,50,50,386,28,0,0,2,15,0,40,13,13,7,11,12,6,0,23,1,30,16,2,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,135,8,0,0,0,0
152.,143,0,0,0,0,8,19,11,0,37,1,27,22,24,14,15,0,61.,0,38,12,50,51,388,28,0,1,3,18,0,37,13,13,5,13,10,4,0,33,2,30,17,3,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,136,7,0,0,0,0
153.,143,0,0,0,0,8,19,11,0,37,1,29,20,23,14,15,0,61.,0,38,12,50,51,388,28,0,0,3,12,0,37,16,17,7,16,15,7,0,30,1,30,15,0,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
154.,142,1,0,0,0,8,19,11,0,37,1,27,22,19,15,15,0,61.,0,38,12,50,48,388,28,0,1,2,9,0,40,15,18,3,10,18,2,0,27,1,30,13,3,0,143,36,137,5,0,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
155.,142,1,0,0,0,8,19,11,0,37,1,27,22,21,14,15,0,61.,0,38,12,50,52,389,27,0,0,2,16,0,39,13,12,5,13,11,4,0,27,4,30,10,2,0,143,36,136,6,0,1,0,0,139,4,0,0,0,0,137,6,0,0,0,0
156.,141,2,0,0,0,8,19,11,0,37,1,28,21,20,15,15,0,61.,0,38,12,50,51,389,27,0,1,2,16,0,37,13,15,2,8,12,1,0,24,3,30,16,3,0,143,36,136,6,0,1,0,0,139,4,0,0,0,0,137,6,0,0,0,0
157.,140,3,0,0,0,8,19,11,0,37,1,29,20,18,15,15,0,61.,0,38,12,50,52,390,27,0,1,0,12,0,42,13,17,5,16,14,5,0,24,6,30,18,4,0,143,36,136,6,0,0,1,0,140,3,0,0,0,0,138,5,0,0,0,0
158.,142,1,0,0,0,8,19,11,1,37,0,31,18,26,13,15,0,61.,0,38,12,50,52,391,27,0,2,0,12,1,41,12,21,5,12,18,4,0,27,5,30,11,3,0,143,36,137,5,0,0,1,0,140,3,0,0,0,0,138,5,0,0,0,0
159.,139,4,0,0,0,7,20,11,0,38,0,28,21,20,15,15,0,61.5,0,38,12,50,48,391,27,0,0,3,14,0,38,12,17,2,14,15,2,0,22,3,30,22,1,0,143,36,137,5,0,0,1,0,140,3,0,0,0,0,139,4,0,0,0,0
160.,143,0,0,0,0,7,20,11,0,38,0,28,21,19,15,15,0,61.5,0,38,12,50,51,392,27,0,1,0,13,0,42,15,14,5,13,12,4,0,31,3,30,21,2,0,143,36,137,5,0,0,1,0,139,4,0,0,0,0,139,4,0,0,0,0
161.,143,0,0,0,0,7,20,11,0,38,0,29,20,24,13,15,0,61.5,0,38,12,50,49,393,28,0,1,1,15,0,42,14,16,4,13,15,4,0,24,2,30,16,2,0,143,36,138,4,0,0,1,0,140,3,0,0,0,0,139,4,0,0,0,0
162.,141,2,0,0,0,7,20,11,0,38,0,28,21,26,14,15,0,61.5,0,38,12,50,52,395,29,0,0,1,12,0,37,14,17,4,7,13,3,0,29,1,30,14,2,0,143,36,138,4,0,0,1,0,140,3,0,0,0,0,139,4,0,0,0,0
163.,142,1,0,0,0,7,20,11,0,38,0,28,21,24,15,15,0,61.5,0,38,12,50,50,395,29,0,2,3,8,0,36,15,18,6,12,14,5,0,28,5,30,15,3,0,143,36,137,5,0,0,1,0,140,3,0,0,0,0,139,4,0,0,0,0
164.,142,1,0,0,0,7,20,11,0,38,0,25,24,20,15,15,0,61.5,0,38,12,50,50,395,29,0,1,4,12,0,33,14,18,6,12,15,6,0,23,2,30,19,2,0,143,36,137,5,0,0,1,0,140,3,0,0,0,0,139,4,0,0,0,0
165.,141,2,0,0,0,7,20,11,0,38,0,25,24,20,14,15,0,61.5,0,38,12,50,52,397,29,0,1,1,16,0,37,18,12,8,10,12,7,0,26,2,30,13,1,0,143,36,137,5,0,0,1,0,141,2,0,0,0,0,139,4,0,0,0,0
166.,140,3,0,0,0,7,20,11,0,38,0,25,24,20,14,15,0,61.5,0,38,12,50,52,398,30,0,1,2,14,0,36,17,13,8,12,9,7,0,31,6,30,19,2,0,143,36,137,5,0,0,1,0,142,1,0,0,0,0,139,4,0,0,0,0
167.,143,0,0,0,0,9,20,9,0,38,0,24,25,15,14,15,0,62.5,0,38,12,50,52,398,30,0,2,1,16,0,33,18,12,7,13,12,7,0,29,5,30,23,3,0,143,36,137,5,0,0,1,0,142,1,0,0,0,0,140,3,0,0,0,0
168.,141,2,0,0,0,9,20,9,0,38,0,21,28,20,15,15,0,62.5,0,38,12,50,52,398,30,0,3,3,13,0,37,13,16,5,10,15,3,0,31,1,30,12,4,0,143,36,137,5,0,0,1,0,142,1,0,0,0,0,140,3,0,0,0,0
169.,143,0,0,0,0,9,20,9,0,38,0,25,24,21,15,15,0,62.5,0,38,12,50,53,398,30,0,0,2,12,0,35,14,12,5,13,11,5,0,22,4,30,10,1,0,143,36,139,3,0,0,1,0,143,0,0,0,0,0,140,3,0,0,0,0
170.,143,0,0,0,0,11,20,7,0,38,0,26,23,19,14,15,0,63.5,0,38,12,50,54,398,30,0,1,3,13,0,40,12,12,5,10,11,5,0,29,0,30,19,4,0,143,36,138,4,0,0,1,0,143,0,0,0,0,0,141,2,0,0,0,0
171.,143,0,0,0,0,10,21,7,0,38,0,25,24,16,15,15,0,64.,0,38,12,50,50,398,30,0,0,1,10,0,42,11,20,4,6,18,4,0,25,5,30,25,1,0,143,36,138,4,0,0,1,0,143,0,0,0,0,0,141,2,0,0,0,0
172.,142,1,0,0,0,10,21,7,0,38,0,25,24,19,14,15,0,64.,0,38,12,50,44,399,31,0,0,1,17,0,41,12,10,7,11,10,5,0,29,2,30,15,1,0,143,36,138,4,0,0,1,0,143,0,0,0,0,0,141,2,0,0,0,0
173.,142,1,0,0,0,10,21,7,0,38,0,27,22,21,14,15,0,64.,0,38,12,50,43,399,31,0,2,1,16,0,41,11,16,1,12,15,1,0,30,3,30,12,3,0,143,36,139,3,0,0,1,0,142,1,0,0,0,0,142,1,0,0,0,0
174.,143,0,0,0,0,10,21,7,0,38,0,24,25,18,12,15,0,64.,0,38,12,50,46,400,31,0,1,1,13,0,42,11,18,5,11,14,5,0,28,2,30,19,2,0,143,36,138,4,0,0,1,0,142,1,0,0,0,0,142,1,0,0,0,0
175.,141,2,0,0,0,10,21,7,0,38,0,23,26,16,14,15,0,64.,0,38,12,50,46,401,32,0,2,1,13,0,44,11,14,5,11,13,5,0,27,2,30,15,2,0,143,36,138,4,0,0,1,0,142,1,0,0,0,0,142,1,0,0,0,0
176.,142,1,0,0,0,11,22,5,0,38,0,22,27,16,15,15,0,65.5,0,38,12,50,46,404,34,0,0,2,21,0,41,15,10,4,11,9,3,0,28,2,30,17,2,0,143,36,138,4,0,0,1,0,141,2,0,0,0,0,140,3,0,0,0,0
177.,142,1,0,0,0,11,22,5,0,38,0,25,24,24,12,15,0,65.5,0,38,12,50,48,405,35,0,0,2,12,0,42,13,15,9,10,14,8,0,27,2,30,12,1,0,143,36,138,4,0,0,1,0,141,2,0,0,0,0,138,5,0,0,0,0
178.,142,1,0,0,0,11,22,5,0,38,0,24,25,16,14,15,0,65.5,0,38,12,50,45,406,36,0,2,2,16,0,42,14,11,7,14,11,6,0,25,2,30,17,4,0,143,36,138,4,0,0,1,0,141,2,0,0,0,0,138,5,0,0,0,0
179.,142,1,0,0,0,11,22,5,0,38,0,24,25,18,14,15,0,65.5,0,38,12,50,49,406,36,0,2,2,15,0,38,13,16,7,11,14,6,0,24,1,30,12,2,0,143,36,138,4,0,0,1,0,141,2,0,0,0,0,138,5,0,0,0,0
180.,143,0,0,0,0,11,22,5,0,38,0,22,27,17,15,15,0,65.5,1,38,11,49,49,406,36,0,1,0,15,0,33,18,8,11,10,8,8,0,27,3,30,12,1,0,143,36,138,4,0,1,0,0,141,2,0,0,0,0,138,5,0,0,0,0
181.,143,0,0,0,0,10,23,5,0,38,0,23,26,16,15,15,0,66.,1,38,11,49,50,407,36,0,1,2,15,0,34,13,12,5,11,11,5,0,32,0,30,13,3,0,143,36,138,4,0,1,0,0,141,2,0,0,0,0,141,2,0,0,0,0
182.,143,0,0,0,0,9,24,5,0,38,0,24,25,18,12,15,0,66.5,1,38,11,49,50,407,36,0,3,3,11,0,31,16,12,10,16,10,9,0,26,5,30,14,4,0,143,36,138,4,0,1,0,0,142,1,0,0,0,0,140,3,0,0,0,0
183.,142,1,0,0,0,10,25,4,0,39,0,21,28,19,15,15,0,69.,0,39,11,50,50,407,36,0,0,1,17,0,33,17,13,6,10,13,5,0,29,3,30,10,2,0,143,36,139,3,0,1,0,0,141,2,0,0,0,0,140,3,0,0,0,0
184.,142,1,0,0,0,10,25,4,0,39,0,19,30,21,13,15,0,69.,0,39,11,50,48,407,36,0,1,5,14,0,32,13,10,5,8,10,4,0,25,2,30,15,2,0,143,36,139,3,1,0,0,0,140,3,0,0,0,0,140,3,0,0,0,0
185.,143,0,0,0,0,10,25,4,0,39,0,23,26,18,12,15,0,69.,0,39,11,50,44,407,36,0,0,2,15,0,38,13,14,5,11,9,4,0,27,4,30,16,2,0,143,36,140,2,1,0,0,0,140,3,0,0,0,0,141,2,0,0,0,0
186.,141,2,0,0,0,10,25,4,0,39,0,21,28,15,15,15,0,69.,0,39,11,50,49,407,36,0,0,2,15,0,37,14,15,5,19,11,3,0,28,2,30,14,0,0,143,36,140,2,1,0,0,0,140,3,0,0,0,0,141,2,0,0,0,0
187.,142,1,0,0,0,10,25,4,0,39,0,22,27,17,15,15,0,69.,0,39,11,50,44,407,36,0,2,3,14,0,39,14,17,5,16,17,4,0,25,3,30,15,2,0,143,36,140,2,1,0,0,0,140,3,0,0,0,0,142,1,0,0,0,0
188.,143,0,0,0,0,10,25,4,0,39,0,21,28,14,14,15,0,69.,0,39,11,50,43,407,36,0,0,2,9,1,40,14,18,7,10,16,6,0,22,4,30,23,2,0,143,36,140,2,1,0,0,0,140,3,0,0,0,0,141,2,0,0,0,0
189.,141,2,0,0,0,10,25,4,0,39,0,22,27,18,15,15,0,69.,0,39,11,50,50,407,36,0,2,1,9,0,39,13,18,8,15,17,8,0,29,3,30,13,3,0,143,36,140,2,1,0,0,0,139,4,0,0,0,0,141,2,0,0,0,0
190.,142,1,0,0,0,10,25,4,0,39,0,24,25,13,15,15,0,69.,0,39,11,50,47,407,36,1,1,2,15,0,42,13,15,4,11,14,4,0,29,0,30,18,2,0,143,36,140,2,1,0,0,0,138,5,0,0,0,0,141,2,0,0,0,0
191.,143,0,0,0,0,10,25,4,0,39,0,27,22,17,14,15,0,69.,0,39,11,50,52,409,37,0,0,5,15,0,41,12,14,4,15,14,3,0,19,0,30,14,0,0,143,36,140,2,1,0,0,0,137,6,0,0,0,0,141,2,0,0,0,0
192.,142,1,0,0,0,10,25,4,0,39,0,25,24,24,13,15,0,69.,0,39,11,50,52,410,37,0,3,6,15,0,37,12,19,2,10,16,2,0,25,0,30,9,4,0,143,36,141,1,1,0,0,0,137,6,0,0,0,0,141,2,0,0,0,0
193.,143,0,0,0,0,9,26,4,0,39,0,24,25,23,14,15,0,69.5,0,39,11,50,48,410,37,0,0,2,13,0,38,14,12,5,16,10,5,0,32,1,30,7,2,0,143,36,141,1,1,0,0,0,137,6,0,0,0,0,141,2,0,0,0,0
194.,143,0,0,0,0,9,26,4,0,39,0,28,21,17,15,15,0,69.5,0,39,11,50,45,410,37,0,0,2,17,0,38,12,11,5,16,9,4,0,24,3,30,12,0,0,143,36,141,1,1,0,0,0,137,6,0,0,0,0,141,2,0,0,0,0
195.,142,1,0,0,0,9,26,4,0,39,0,24,25,18,15,15,0,69.5,0,39,11,50,48,410,37,0,1,3,15,0,35,16,10,6,11,9,5,0,29,2,30,15,2,0,143,36,141,1,1,0,0,0,138,5,0,0,0,0,141,2,0,0,0,0
196.,143,0,0,0,0,9,26,4,0,39,0,24,25,14,15,15,0,69.5,0,39,11,50,45,410,37,0,0,3,15,0,35,19,13,5,15,11,4,0,30,5,30,14,0,0,143,36,141,1,1,0,0,0,138,5,0,0,0,0,140,3,0,0,0,0
